article_id,title,sentence,label
90,Fossil fuels are no catastrophe. They have made our lives better.,"""We have the luxury of being able to absorb a certain amount of climate-related damage so we can live in all of these cool places.""",testimony
87,Five ways Obama could make Castro pay Cuba's $6 billion debt to Americans.,"As a first condition to normalizing relations, President Obama should demand that all American victims of stolen property be compensated equitably",assumption
251,Sydney Hostage Crisis: Australia has lost its innocence.,"As a native of Sydney, home for the holidays, safe and sound but shaken and furious, December 15 is a day that will forever be seared into my mind",anecdote
254,"Yes, too many of us are in pointless jobs - but don't despair.",This sounds flippant but can actually be an effective means of delaying job- induced madness,assumption
114,The hostage rescue dilemma.,"But in rescue operations, hope is not figured into the equation",assumption
198,Paris: Why Obama's presence Sunday would have been height of hypocrisy.,A: A satirist magazine that had mocked Christians for years,assumption
149,Let's recruit academically gifted students from poor neighborhoods the same way we seek out star athletes.,admission comes with generous scholarships,assumption
122,The Indian government won't stop my fight to save Mahan's forests.,I've had no official response,anecdote
6,Afghanistan at crucial juncture.,"Ghani is already reported to have opened backchannel talks with the Taliban, visiting both Pakistan and Beijing to seek their help in this effort, cancelling an earlier arms request from India, and even making a highly unorthodox visit to Pakistan's army headquarters, in recognition of Pakistan's long-standing support for the insurgents",anecdote
143,We are the last generation that can fight climate change. We have a duty to act.,"Sadly, there is little time for reflection or celebration",assumption
149,Let's recruit academically gifted students from poor neighborhoods the same way we seek out star athletes.,"one of the most significant obstacles preventing high-achieving, low-income students from attaining their full potential is they exist in isolation in high school",assumption
149,Let's recruit academically gifted students from poor neighborhoods the same way we seek out star athletes.,Student athletes are sought out,assumption
220,The real threat to the Indian state.,"The first tripartite peace treaty between the federal government, state government and Bodos was signed in 1993",anecdote
133,"It's the patriotism, stupid. What liberal critics don't get about American Sniper.","They want to celebrate and believe in America again, if only for two short hours in a crowded dark theater",assumption
13,Anxious Britain will find no succour in a TV election debate.,"We have taken confrontation, and sometimes enjoyed it, in lieu of a politics that has anything to say about lives as they are mostly lived",assumption
44,Charlie Hebdo and western liberalism.,"in the face of this history, it should become clear that in the case of cultural production, context always matters",assumption
38,So Catholics needn't breed like rabbits. Then let's drop the contraception con.,will they be full tomorrow?,assumption
80,The fantasy of an Iran-US partnership.,"Rather, Iranians see the evidence as pointing to a complex (yet foolish) policy undertaken by Washington and its allies for the purpose of""containing"" the Islamic Republic",assumption
286,Who is a German?,Some German observers don't doubt the existence of an alliance between AfD and PEGIDA,assumption
84,Ferguson unrest: Make protesters pay for riot damage.,"An African-American business owner, surveying the destruction of his store, plaintively asked,""How am I going to feed my kids?""",testimony
127,Iran talks: Moving beyond 'worn out' policies.,"""Even one step in retreat will lead to enemy's advance,"" he said",testimony
246,Star Wars stereotypes: Not a force for good.,Still that didn't stop the director from returning in 1997 to film scenes from the first prequel there,anecdote
92,The freedom to take offence.,however this would be even more the case that the terrorist forced the subject of the cover rather than the other way around,assumption
260,Turkey's red line.,however they were silent against the attack against Yeni Akit,anecdote
250,Sustaining Iran's regional ambitions at all costs.,"which is already a cause of increasing frustration, particularly with regard to propping up the Syrian regime",assumption
